cve_id,description_text,severity,cvss_score,references_count,weaknesses_count,os_count,years_since_published
CVE-2021-27162,,CRITICAL,9.8,2,0,0,4
CVE-2024-12410,,MEDIUM,4.9,2,0,0,0
CVE-2023-21428,,MEDIUM,4.0,2,0,0,2
CVE-2020-9332,,HIGH,7.8,4,0,0,5
CVE-2025-49447,,CRITICAL,10.0,1,0,0,0
CVE-2021-42057,,HIGH,7.8,2,0,0,4
CVE-2021-29216,,MEDIUM,6.1,2,0,0,3
CVE-2023-0778,,MEDIUM,6.8,2,0,0,2
CVE-2024-41939,,HIGH,8.8,1,0,0,1
CVE-2023-6164,,LOW,2.2,4,0,0,2
CVE-2022-28223,,CRITICAL,9.1,2,0,0,3
CVE-2025-5556,,MEDIUM,6.3,5,0,0,0
CVE-2020-19825,,CRITICAL,9.6,4,0,0,2
CVE-2023-4569,,MEDIUM,5.5,8,0,0,2
CVE-2020-14797,,LOW,3.7,12,0,0,5
CVE-2024-10108,,HIGH,7.2,3,0,0,1
CVE-2025-28090,,CRITICAL,9.1,2,0,0,0
CVE-2021-0099,,HIGH,7.8,4,0,0,3
CVE-2022-37053,,CRITICAL,9.8,4,0,0,3
CVE-2020-19802,,CRITICAL,9.8,2,0,0,2
CVE-2024-56698,,MEDIUM,5.5,9,0,0,1
CVE-2025-3427,,MEDIUM,4.9,2,0,0,0
CVE-2021-31169,,HIGH,7.8,4,0,0,4
CVE-2023-24384,,MEDIUM,4.3,2,0,0,2
CVE-2020-0152,,MEDIUM,4.4,2,0,0,5
CVE-2025-6187,,CRITICAL,9.8,4,0,0,0
CVE-2024-6854,,HIGH,7.1,1,0,0,0
CVE-2023-6967,,HIGH,8.8,6,0,0,1
CVE-2021-38512,,HIGH,7.5,6,0,0,4
CVE-2024-9805,,LOW,3.5,5,0,0,1
CVE-2024-45336,,MEDIUM,6.1,6,0,0,0
CVE-2025-48091,,HIGH,8.5,1,0,0,0
CVE-2024-26898,,HIGH,7.8,20,0,0,1
CVE-2025-48757,,CRITICAL,9.3,6,0,0,0
CVE-2023-48206,,MEDIUM,6.1,2,0,0,2
CVE-2022-24511,,MEDIUM,5.5,2,0,0,3
CVE-2024-35119,,MEDIUM,5.3,4,0,0,1
CVE-2024-2229,,HIGH,7.8,2,0,0,1
CVE-2025-4326,,LOW,2.4,4,0,0,0
CVE-2021-42323,,LOW,3.3,2,0,0,4
CVE-2021-41274,,CRITICAL,9.3,4,0,0,4
CVE-2023-6117,,MEDIUM,5.7,2,0,0,2
CVE-2025-62222,,HIGH,8.8,1,0,0,0
CVE-2023-26780,,CRITICAL,9.8,4,0,0,2
CVE-2023-21341,,HIGH,7.8,2,0,0,2
CVE-2025-41648,,CRITICAL,9.8,1,0,0,0
CVE-2021-46322,,MEDIUM,5.5,4,0,0,3
CVE-2023-20040,,MEDIUM,5.5,2,0,0,2
CVE-2021-35075,,HIGH,8.4,2,0,0,3
CVE-2025-4001,,LOW,3.3,7,0,0,0
CVE-2025-26887,,MEDIUM,6.5,1,0,0,0
CVE-2020-3974,,HIGH,7.8,2,0,0,5
CVE-2025-30296,,HIGH,7.8,1,0,0,0
CVE-2024-57395,,CRITICAL,9.8,2,0,0,0
CVE-2020-14626,,HIGH,8.1,4,0,0,5
CVE-2023-24412,,MEDIUM,5.9,2,0,0,2
CVE-2022-0194,,CRITICAL,9.8,11,0,0,2
CVE-2021-45705,,CRITICAL,9.8,4,0,0,4
CVE-2021-34446,,HIGH,8.0,2,0,0,4
CVE-2022-33095,,HIGH,7.5,2,0,0,3
CVE-2024-5504,,MEDIUM,6.4,8,0,0,1
CVE-2025-10170,,HIGH,8.8,5,0,0,0
CVE-2020-7472,,CRITICAL,9.8,4,0,0,5
CVE-2025-21449,,HIGH,7.5,1,0,0,0
CVE-2023-7243,,CRITICAL,9.8,2,0,0,1
CVE-2024-41074,,HIGH,7.8,9,0,0,1
CVE-2021-24724,,MEDIUM,5.4,6,0,0,4
CVE-2025-10663,,HIGH,7.3,5,0,0,0
CVE-2023-21153,,MEDIUM,6.7,2,0,0,2
CVE-2024-0693,,MEDIUM,5.3,10,0,0,1
CVE-2023-49372,,HIGH,8.8,2,0,0,2
CVE-2023-43374,,CRITICAL,9.8,2,0,0,2
CVE-2023-30540,,LOW,3.5,6,0,0,2
CVE-2025-23433,,HIGH,7.1,1,0,0,0
CVE-2024-4431,,MEDIUM,6.4,20,0,0,1
CVE-2021-21544,,LOW,2.7,2,0,0,4
CVE-2021-23444,,MEDIUM,5.6,12,0,0,4
CVE-2025-14062,,MEDIUM,4.3,3,0,0,0
CVE-2025-27254,,HIGH,8.0,2,0,0,0
CVE-2020-8297,,MEDIUM,4.3,6,0,0,4
CVE-2024-5897,,MEDIUM,4.3,8,0,0,1
CVE-2024-26226,,MEDIUM,6.5,2,0,0,1
CVE-2024-41874,,CRITICAL,9.8,1,0,0,1
CVE-2022-28883,,LOW,3.5,2,0,0,3
CVE-2023-44412,,HIGH,8.2,2,0,0,1
CVE-2025-6903,,HIGH,7.3,5,0,0,0
CVE-2023-5551,,LOW,3.3,6,0,0,2
CVE-2024-49592,,MEDIUM,6.7,1,0,0,1
CVE-2025-4753,,MEDIUM,5.3,5,0,0,0
CVE-2020-6121,,HIGH,8.8,2,0,0,5
CVE-2022-41836,,HIGH,7.5,2,0,0,3
CVE-2025-41659,,HIGH,8.3,1,0,0,0
CVE-2024-56672,,HIGH,7.0,8,0,0,1
CVE-2022-32395,,HIGH,8.8,4,0,0,3
CVE-2020-36696,,HIGH,7.5,8,0,0,2
CVE-2023-32187,,HIGH,7.5,4,0,0,2
CVE-2021-22717,,HIGH,8.8,4,0,0,4
CVE-2023-2664,,LOW,2.9,2,0,0,2
CVE-2022-36137,,MEDIUM,4.8,4,0,0,3
CVE-2023-20142,,MEDIUM,6.1,2,0,0,2
CVE-2020-8190,,HIGH,7.5,2,0,0,5
CVE-2020-15768,,HIGH,7.5,4,0,0,5
CVE-2025-4380,,HIGH,8.1,2,0,0,0
CVE-2024-12718,,MEDIUM,5.3,14,0,0,0
CVE-2023-33121,,LOW,3.3,2,0,0,2
CVE-2023-22051,,LOW,3.7,2,0,0,2
CVE-2025-61156,,HIGH,7.8,3,0,0,0
CVE-2021-20303,,MEDIUM,6.1,8,0,0,3
CVE-2020-35590,,CRITICAL,9.8,4,0,0,5
CVE-2025-53781,,HIGH,7.7,1,0,0,0
CVE-2024-37314,,LOW,3.5,6,0,0,1
CVE-2023-23692,,HIGH,8.8,2,0,0,2
CVE-2025-54633,,MEDIUM,6.7,1,0,0,0
CVE-2025-49950,,HIGH,7.3,1,0,0,0
CVE-2025-22514,,HIGH,7.1,1,0,0,0
CVE-2025-60859,,MEDIUM,6.1,2,0,0,0
CVE-2025-8037,,CRITICAL,9.1,5,0,0,0
CVE-2024-3748,,MEDIUM,6.5,2,0,0,1
CVE-2025-6079,,HIGH,8.8,2,0,0,0
CVE-2022-32861,,MEDIUM,5.3,4,0,0,3
CVE-2023-53040,,MEDIUM,5.5,8,0,0,0
CVE-2023-37282,,HIGH,7.8,5,0,0,1
CVE-2025-22133,,CRITICAL,9.9,3,0,0,0
CVE-2024-21629,,MEDIUM,5.9,8,0,0,1
CVE-2023-27923,,MEDIUM,5.4,4,0,0,2
CVE-2024-25021,,HIGH,8.4,4,0,0,1
CVE-2022-26694,,CRITICAL,9.1,2,0,0,3
CVE-2024-27768,,CRITICAL,9.8,4,0,0,1
CVE-2020-7061,,MEDIUM,6.5,6,0,0,5
CVE-2022-28429,,CRITICAL,9.8,2,0,0,3
CVE-2025-39744,,HIGH,7.1,5,0,0,0
CVE-2024-6518,,MEDIUM,5.5,6,0,0,1
CVE-2021-42743,,HIGH,8.8,2,0,0,3
CVE-2022-27848,,LOW,3.4,4,0,0,3
CVE-2025-32689,,HIGH,7.5,1,0,0,0
CVE-2022-25746,,HIGH,8.1,2,0,0,2
CVE-2024-46696,,HIGH,7.8,2,0,0,1
CVE-2021-21663,,MEDIUM,4.3,4,0,0,4
CVE-2020-11664,,MEDIUM,6.1,8,0,0,5
CVE-2023-42136,,HIGH,7.8,8,0,0,1
CVE-2023-37908,,CRITICAL,9.0,8,0,0,2
CVE-2022-34561,,MEDIUM,4.3,4,0,0,1
CVE-2025-63456,,HIGH,7.5,1,0,0,0
CVE-2025-59040,,MEDIUM,4.3,4,0,0,0
CVE-2025-23317,,CRITICAL,9.1,3,0,0,0
CVE-2023-46243,,CRITICAL,9.9,6,0,0,2
CVE-2022-26776,,CRITICAL,9.8,10,0,0,3
CVE-2024-11934,,MEDIUM,6.4,3,0,0,0
CVE-2024-54234,,CRITICAL,9.3,1,0,0,1
CVE-2025-21411,,HIGH,8.8,1,0,0,0
CVE-2020-9246,,MEDIUM,6.5,2,0,0,5
CVE-2025-47935,,HIGH,7.5,3,0,0,0
CVE-2025-13705,,MEDIUM,6.4,3,0,0,0
CVE-2024-0599,,LOW,3.5,6,0,0,1
CVE-2024-32384,,MEDIUM,6.8,2,0,0,0
CVE-2022-1572,,HIGH,8.1,2,0,0,3
CVE-2023-23770,,CRITICAL,9.4,2,0,0,2
CVE-2023-29803,,CRITICAL,9.8,2,0,0,2
CVE-2020-29007,,CRITICAL,9.8,10,0,0,2
CVE-2024-53870,,LOW,3.3,1,0,0,0
CVE-2025-49290,,HIGH,7.1,1,0,0,0
CVE-2023-42117,,CRITICAL,9.8,3,0,0,1
CVE-2023-49926,,MEDIUM,6.1,4,0,0,2
CVE-2025-3749,,MEDIUM,6.4,4,0,0,0
CVE-2022-45448,,LOW,3.5,2,0,0,2
CVE-2025-44898,,CRITICAL,9.8,1,0,0,0
CVE-2021-27530,,MEDIUM,4.8,2,0,0,4
CVE-2023-3372,,MEDIUM,5.4,2,0,0,1
CVE-2023-22074,,LOW,2.4,4,0,0,2
CVE-2022-36978,,CRITICAL,9.8,4,0,0,2
CVE-2023-2661,,MEDIUM,6.3,6,0,0,2
CVE-2020-1146,,MEDIUM,6.6,2,0,0,5
CVE-2020-20943,,MEDIUM,4.3,2,0,0,4
CVE-2023-38863,,CRITICAL,9.8,2,0,0,2
CVE-2022-42002,,CRITICAL,9.1,4,0,0,3
CVE-2023-28829,,LOW,3.9,2,0,0,2
CVE-2021-45995,,HIGH,7.5,2,0,0,3
CVE-2025-13922,,MEDIUM,6.5,4,0,0,0
CVE-2021-40775,,HIGH,7.8,2,0,0,4
CVE-2020-3797,,CRITICAL,9.8,2,0,0,5
CVE-2022-23898,,CRITICAL,9.8,2,0,0,3
CVE-2020-10578,,HIGH,7.5,2,0,0,5
CVE-2024-4581,,MEDIUM,6.4,4,0,0,1
CVE-2020-27995,,CRITICAL,9.8,2,0,0,5
CVE-2023-0972,,CRITICAL,9.6,2,0,0,2
CVE-2023-39297,,HIGH,8.8,2,0,0,1
CVE-2022-26592,,HIGH,8.8,2,0,0,2
CVE-2025-30622,,CRITICAL,9.3,1,0,0,0
CVE-2024-27388,,MEDIUM,5.5,20,0,0,1
CVE-2025-30268,,MEDIUM,6.5,1,0,0,0
CVE-2021-44454,,HIGH,7.8,2,0,0,3
CVE-2022-4522,,LOW,3.5,6,0,0,3
CVE-2021-29875,,HIGH,7.5,4,0,0,4
CVE-2022-37623,,CRITICAL,9.8,6,0,0,3
CVE-2023-35961,,HIGH,7.8,5,0,0,1
CVE-2021-1393,,CRITICAL,9.8,2,0,0,4
CVE-2023-20860,,HIGH,7.5,4,0,0,2
CVE-2025-34060,,CRITICAL,10.0,2,0,0,0
CVE-2022-33299,,HIGH,7.5,2,0,0,2
CVE-2025-12904,,HIGH,7.2,2,0,0,0
CVE-2020-36638,,LOW,3.5,8,0,0,3
CVE-2022-45374,,HIGH,7.7,2,0,0,1
CVE-2022-23455,,HIGH,7.8,2,0,0,2
CVE-2020-10894,,LOW,3.3,4,0,0,5
CVE-2021-44392,,HIGH,7.7,2,0,0,3
CVE-2020-17483,,HIGH,7.5,4,0,0,2
CVE-2025-32272,,MEDIUM,4.3,1,0,0,0
CVE-2021-22254,,LOW,3.1,6,0,0,4
CVE-2022-26363,,MEDIUM,6.7,14,0,0,3
CVE-2022-42535,,MEDIUM,5.5,2,0,0,3
CVE-2020-0278,,CRITICAL,9.8,2,0,0,5
CVE-2024-21877,,MEDIUM,6.5,3,0,0,1
CVE-2022-24825,,MEDIUM,5.8,4,0,0,3
CVE-2023-6394,,HIGH,7.4,7,0,0,2
CVE-2023-34286,,HIGH,7.8,2,0,0,1
CVE-2022-23801,,MEDIUM,6.1,2,0,0,3
CVE-2025-2196,,LOW,3.5,5,0,0,0
CVE-2024-26269,,CRITICAL,9.6,2,0,0,1
CVE-2021-37588,,MEDIUM,5.9,8,0,0,4
CVE-2023-48576,,MEDIUM,5.4,2,0,0,2
CVE-2024-50671,,MEDIUM,4.3,2,0,0,1
CVE-2024-49332,,CRITICAL,9.8,1,0,0,1
CVE-2023-1985,,MEDIUM,6.3,6,0,0,2
CVE-2020-24046,,HIGH,7.2,8,0,0,5
CVE-2025-31903,,HIGH,7.1,1,0,0,0
CVE-2022-22748,,MEDIUM,6.5,8,0,0,3
CVE-2020-24193,,CRITICAL,9.8,4,0,0,5
CVE-2024-29667,,CRITICAL,9.8,2,0,0,1
CVE-2023-41976,,HIGH,8.8,26,0,0,2
CVE-2022-46797,,MEDIUM,5.4,2,0,0,2
CVE-2022-38628,,MEDIUM,6.1,2,0,0,3
CVE-2021-27594,,LOW,3.3,4,0,0,4
CVE-2023-7077,,CRITICAL,9.8,2,0,0,1
CVE-2023-38033,,HIGH,8.8,2,0,0,2
CVE-2023-30243,,HIGH,7.5,4,0,0,2
CVE-2025-45997,,HIGH,8.6,2,0,0,0
CVE-2021-30233,,CRITICAL,9.8,6,0,0,4
CVE-2025-57930,,MEDIUM,4.3,1,0,0,0
CVE-2025-11938,,MEDIUM,5.6,4,0,0,0
CVE-2020-24567,,HIGH,7.8,4,0,0,5
CVE-2022-1054,,MEDIUM,5.3,2,0,0,3
CVE-2020-26191,,HIGH,7.8,2,0,0,4
CVE-2021-29553,,LOW,2.5,4,0,0,4
CVE-2023-24576,,HIGH,7.5,2,0,0,2
CVE-2023-25827,,HIGH,8.2,4,0,0,2
CVE-2022-49679,,MEDIUM,5.5,8,0,0,0
CVE-2025-23116,,CRITICAL,9.6,1,0,0,0
CVE-2025-22913,,CRITICAL,9.8,2,0,0,0
CVE-2020-11552,,CRITICAL,9.8,12,0,0,5
CVE-2025-63154,,HIGH,7.5,1,0,0,0
CVE-2024-3004,,LOW,3.5,8,0,0,1
CVE-2024-54790,,HIGH,7.5,1,0,0,1
CVE-2025-8236,,HIGH,7.3,5,0,0,0
CVE-2025-50518,,CRITICAL,9.8,4,0,0,0
CVE-2023-21670,,HIGH,7.8,4,0,0,2
CVE-2025-62219,,HIGH,7.0,1,0,0,0
CVE-2025-7104,,HIGH,7.5,2,0,0,0
CVE-2024-51846,,MEDIUM,6.5,1,0,0,1
CVE-2021-22914,,HIGH,7.5,2,0,0,4
CVE-2023-38699,,CRITICAL,9.1,6,0,0,2
CVE-2022-4669,,MEDIUM,5.4,2,0,0,2
CVE-2023-37165,,CRITICAL,9.8,2,0,0,2
CVE-2024-47266,,LOW,2.7,1,0,0,0
CVE-2025-5970,,LOW,2.4,5,0,0,0
CVE-2025-10791,,HIGH,7.3,5,0,0,0
CVE-2024-37901,,CRITICAL,9.9,6,0,0,1
CVE-2025-59547,,MEDIUM,5.3,1,0,0,0
CVE-2024-45099,,LOW,3.1,1,0,0,1
CVE-2023-28847,,LOW,3.1,6,0,0,2
CVE-2025-9399,,MEDIUM,6.3,5,0,0,0
CVE-2021-38328,,MEDIUM,6.1,4,0,0,4
CVE-2020-5222,,MEDIUM,6.8,4,0,0,5
CVE-2023-6435,,MEDIUM,6.3,2,0,0,2
CVE-2022-2455,,MEDIUM,6.5,6,0,0,3
CVE-2024-47418,,HIGH,7.8,1,0,0,1
CVE-2024-52781,,CRITICAL,9.8,1,0,0,1
CVE-2024-32743,,MEDIUM,5.5,2,0,0,1
CVE-2025-12589,,MEDIUM,6.1,5,0,0,0
CVE-2020-2037,,HIGH,7.2,2,0,0,5
CVE-2022-44843,,CRITICAL,9.8,2,0,0,3
CVE-2021-32919,,HIGH,7.5,16,0,0,4
CVE-2024-7371,,MEDIUM,6.3,4,0,0,1
CVE-2024-50165,,MEDIUM,5.5,2,0,0,1
CVE-2022-1715,,CRITICAL,9.8,4,0,0,3
CVE-2025-63461,,HIGH,7.5,2,0,0,0
CVE-2023-51714,,CRITICAL,9.8,6,0,0,2
CVE-2025-48005,,CRITICAL,9.8,2,0,0,0
CVE-2025-10266,,CRITICAL,9.8,2,0,0,0
CVE-2022-23527,,MEDIUM,4.7,6,0,0,3
CVE-2024-6888,,MEDIUM,4.8,1,0,0,1
CVE-2021-26913,,HIGH,8.1,6,0,0,4
CVE-2020-7458,,CRITICAL,9.8,4,0,0,5
CVE-2025-0974,,MEDIUM,5.0,4,0,0,0
CVE-2024-13275,,MEDIUM,5.3,1,0,0,0
CVE-2022-30720,,LOW,2.5,2,0,0,3
CVE-2022-32887,,HIGH,7.8,2,0,0,3
CVE-2025-43270,,HIGH,8.8,6,0,0,0
CVE-2023-5452,,MEDIUM,5.4,4,0,0,2
CVE-2024-26445,,MEDIUM,6.1,2,0,0,1
CVE-2020-28138,,CRITICAL,9.8,4,0,0,5
CVE-2024-43415,,CRITICAL,9.0,3,0,0,1
CVE-2021-27860,,CRITICAL,9.8,5,0,0,4
CVE-2023-20161,,HIGH,8.6,2,0,0,2
CVE-2025-59403,,CRITICAL,9.8,4,0,0,0
CVE-2024-53901,,MEDIUM,5.5,4,0,0,1
CVE-2023-34115,,MEDIUM,4.3,2,0,0,2
CVE-2025-31056,,CRITICAL,9.3,1,0,0,0
CVE-2023-39982,,HIGH,7.5,2,0,0,2
CVE-2021-25949,,CRITICAL,9.8,4,0,0,4
CVE-2023-37218,,HIGH,7.5,2,0,0,2
CVE-2024-9140,,CRITICAL,9.8,1,0,0,0
CVE-2022-34814,,MEDIUM,4.3,2,0,0,3
CVE-2023-46153,,HIGH,7.1,2,0,0,2
CVE-2024-56496,,LOW,3.3,1,0,0,0
CVE-2025-49416,,HIGH,8.1,1,0,0,0
CVE-2020-13305,,LOW,3.5,6,0,0,5
CVE-2023-49001,,CRITICAL,9.8,4,0,0,2
CVE-2020-7794,,CRITICAL,9.8,2,0,0,4
CVE-2025-7454,,HIGH,7.3,5,0,0,0
CVE-2025-44880,,CRITICAL,9.8,1,0,0,0
CVE-2022-21265,,LOW,3.8,8,0,0,3
CVE-2021-39536,,HIGH,8.8,2,0,0,4
CVE-2023-51553,,LOW,3.3,4,0,0,1
CVE-2023-47190,,MEDIUM,5.4,2,0,0,2
CVE-2024-48418,,HIGH,8.8,2,0,0,0
CVE-2021-41243,,CRITICAL,9.1,4,0,0,4
CVE-2022-25073,,CRITICAL,9.8,2,0,0,3
CVE-2020-14118,,MEDIUM,6.1,2,0,0,3
CVE-2023-29770,,HIGH,8.8,4,0,0,2
CVE-2023-36649,,CRITICAL,9.1,2,0,0,2
CVE-2023-38108,,LOW,3.3,4,0,0,1
CVE-2022-41180,,HIGH,7.8,4,0,0,3
CVE-2025-50859,,MEDIUM,6.1,2,0,0,0
CVE-2023-49539,,MEDIUM,6.1,8,0,0,1
CVE-2023-40894,,CRITICAL,9.8,2,0,0,2
CVE-2025-54115,,HIGH,7.0,3,0,0,0
CVE-2022-31628,,LOW,2.3,16,0,0,3
CVE-2023-20690,,HIGH,7.5,2,0,0,2
CVE-2023-5261,,MEDIUM,5.5,6,0,0,2
CVE-2022-31996,,HIGH,7.2,2,0,0,3
CVE-2022-42840,,HIGH,7.8,20,0,0,3
CVE-2021-25894,,MEDIUM,6.1,6,0,0,4
CVE-2025-21904,,MEDIUM,5.5,10,0,0,0
CVE-2022-3518,,LOW,2.4,4,0,0,3
CVE-2022-36075,,LOW,2.6,4,0,0,3
CVE-2020-13498,,MEDIUM,5.5,2,0,0,5
CVE-2020-9926,,HIGH,7.8,10,0,0,4
CVE-2022-40680,,MEDIUM,4.0,2,0,0,3
CVE-2022-31586,,CRITICAL,9.3,2,0,0,3
CVE-2024-38506,,MEDIUM,6.3,2,0,0,1
CVE-2025-55834,,MEDIUM,6.1,2,0,0,0
CVE-2022-0971,,HIGH,8.8,6,0,0,3
CVE-2025-62449,,MEDIUM,6.8,1,0,0,0
CVE-2021-23930,,MEDIUM,6.1,2,0,0,4
CVE-2020-0221,,CRITICAL,9.8,2,0,0,5
CVE-2025-46516,,HIGH,7.1,1,0,0,0
CVE-2023-48424,,CRITICAL,9.8,2,0,0,2
CVE-2025-21366,,HIGH,7.8,1,0,0,0
CVE-2025-3707,,MEDIUM,6.5,2,0,0,0
CVE-2021-1972,,CRITICAL,9.8,2,0,0,4
CVE-2024-43962,,MEDIUM,5.4,1,0,0,1
CVE-2023-6297,,MEDIUM,4.3,6,0,0,2
CVE-2020-7723,,CRITICAL,9.8,2,0,0,5
CVE-2025-9129,,MEDIUM,6.4,3,0,0,0
CVE-2021-36001,,LOW,3.3,2,0,0,4
CVE-2024-32106,,MEDIUM,4.3,2,0,0,1
CVE-2025-8489,,CRITICAL,9.8,3,0,0,0
CVE-2023-26485,,MEDIUM,5.3,4,0,0,2
CVE-2023-32337,,MEDIUM,5.4,4,0,0,1
CVE-2022-45448,,LOW,3.5,2,0,0,2
CVE-2020-28184,,MEDIUM,5.4,4,0,0,5
CVE-2024-13296,,MEDIUM,6.6,1,0,0,0
CVE-2021-31351,,HIGH,7.5,2,0,0,4
CVE-2025-6056,,MEDIUM,6.9,1,0,0,0
CVE-2021-35623,,LOW,2.7,4,0,0,4
CVE-2025-47784,,CRITICAL,9.8,2,0,0,0
CVE-2025-3577,,MEDIUM,4.9,3,0,0,0
CVE-2025-54803,,HIGH,7.5,4,0,0,0
CVE-2023-6103,,LOW,2.4,6,0,0,2
CVE-2020-27721,,HIGH,7.5,2,0,0,5
CVE-2024-52521,,LOW,2.6,3,0,0,1
CVE-2023-31027,,HIGH,8.2,2,0,0,2
CVE-2024-41794,,CRITICAL,10.0,1,0,0,0
CVE-2021-21142,,CRITICAL,9.6,10,0,0,4
CVE-2024-55215,,CRITICAL,9.8,1,0,0,0
CVE-2024-25331,,CRITICAL,9.3,4,0,0,1
CVE-2024-23362,,HIGH,7.1,1,0,0,1
CVE-2021-46013,,CRITICAL,9.8,2,0,0,3
CVE-2025-43395,,LOW,3.3,2,0,0,0
CVE-2024-43966,,HIGH,7.6,1,0,0,1
CVE-2025-32088,,LOW,3.3,1,0,0,0
CVE-2020-12812,,CRITICAL,9.8,3,0,0,5
CVE-2024-21376,,CRITICAL,9.0,2,0,0,1
CVE-2024-55626,,LOW,3.3,4,0,0,0
CVE-2024-37473,,MEDIUM,4.3,1,0,0,0
CVE-2025-32926,,CRITICAL,9.8,1,0,0,0
CVE-2025-13260,,MEDIUM,6.3,5,0,0,0
CVE-2020-6414,,HIGH,8.8,18,0,0,5
CVE-2024-9576,,HIGH,7.0,1,0,0,1
CVE-2023-52878,,MEDIUM,5.5,10,0,0,1
CVE-2021-34433,,HIGH,7.5,2,0,0,4
CVE-2024-42208,,LOW,3.5,1,0,0,0
CVE-2021-46676,,MEDIUM,4.0,4,0,0,3
CVE-2025-10088,,LOW,3.5,5,0,0,0
CVE-2025-20389,,MEDIUM,4.3,1,0,0,0
CVE-2025-9649,,LOW,3.3,7,0,0,0
CVE-2023-28702,,HIGH,8.8,2,0,0,2
CVE-2024-1819,,MEDIUM,4.7,6,0,0,1
CVE-2022-22384,,MEDIUM,4.3,4,0,0,2
CVE-2024-9329,,MEDIUM,6.1,3,0,0,1
CVE-2024-36108,,CRITICAL,9.8,4,0,0,1
CVE-2025-25948,,CRITICAL,9.1,3,0,0,0
CVE-2025-7961,,MEDIUM,6.9,4,0,0,0
CVE-2020-26804,,HIGH,8.8,2,0,0,5
CVE-2020-10944,,MEDIUM,5.4,2,0,0,5
CVE-2023-23886,,MEDIUM,5.4,1,0,0,1
CVE-2022-45320,,MEDIUM,6.3,2,0,0,1
CVE-2025-0059,,MEDIUM,6.0,2,0,0,0
CVE-2023-4816,,MEDIUM,6.9,2,0,0,2
CVE-2024-41776,,MEDIUM,6.5,1,0,0,1
CVE-2021-32263,,HIGH,7.8,2,0,0,4
CVE-2024-43834,,MEDIUM,5.5,8,0,0,1
CVE-2022-47351,,MEDIUM,4.4,2,0,0,2
CVE-2024-6136,,MEDIUM,5.4,1,0,0,1
CVE-2022-27048,,HIGH,7.4,2,0,0,3
CVE-2021-39775,,MEDIUM,5.5,2,0,0,3
CVE-2025-8741,,LOW,3.7,6,0,0,0
CVE-2021-37067,,HIGH,7.5,2,0,0,4
CVE-2022-31836,,CRITICAL,9.8,4,0,0,3
CVE-2021-40354,,HIGH,7.1,2,0,0,4
CVE-2023-28728,,HIGH,7.8,2,0,0,2
CVE-2025-11592,,MEDIUM,6.3,6,0,0,0
CVE-2023-41011,,CRITICAL,9.8,2,0,0,2
CVE-2025-25907,,HIGH,8.8,1,0,0,0
CVE-2024-52411,,CRITICAL,9.8,1,0,0,1
CVE-2022-32797,,HIGH,7.1,6,0,0,3
CVE-2025-43921,,MEDIUM,5.3,4,0,0,0
CVE-2020-20914,,CRITICAL,9.8,2,0,0,2
CVE-2021-44731,,HIGH,7.8,20,0,0,3
CVE-2020-5613,,MEDIUM,6.1,4,0,0,5
CVE-2020-9251,,LOW,2.4,2,0,0,5
CVE-2021-46702,,MEDIUM,5.5,2,0,0,3
CVE-2024-23785,,MEDIUM,6.5,6,0,0,1
CVE-2023-35847,,HIGH,7.5,2,0,0,2
CVE-2021-2419,,HIGH,7.5,2,0,0,4
CVE-2021-36986,,CRITICAL,9.8,2,0,0,4
CVE-2020-7071,,MEDIUM,5.3,14,0,0,4
CVE-2021-46114,,HIGH,8.8,6,0,0,3
CVE-2025-61955,,HIGH,8.8,1,0,0,0
CVE-2024-51008,,HIGH,8.0,2,0,0,1
CVE-2024-7452,,MEDIUM,6.3,4,0,0,1
CVE-2025-39452,,HIGH,7.5,1,0,0,0
CVE-2020-6959,,CRITICAL,9.8,2,0,0,5
CVE-2025-53100,,HIGH,8.6,3,0,0,0
CVE-2023-5548,,LOW,3.3,6,0,0,2
CVE-2025-38661,,MEDIUM,5.5,2,0,0,0
CVE-2025-7344,,HIGH,8.8,3,0,0,0
CVE-2025-43984,,CRITICAL,9.8,4,0,0,0
CVE-2025-22533,,HIGH,7.6,1,0,0,0
CVE-2024-38879,,HIGH,7.5,2,0,0,1
CVE-2025-13182,,LOW,3.5,5,0,0,0
CVE-2023-42233,,MEDIUM,6.1,1,0,0,0
CVE-2023-42635,,MEDIUM,5.5,2,0,0,2
CVE-2022-26500,,HIGH,8.8,5,0,0,3
CVE-2025-4425,,HIGH,8.2,2,0,0,0
CVE-2025-53147,,HIGH,7.0,1,0,0,0
CVE-2020-17752,,CRITICAL,9.8,4,0,0,4
CVE-2025-27352,,HIGH,7.1,1,0,0,0
CVE-2021-31617,,CRITICAL,9.8,4,0,0,3
CVE-2025-6123,,HIGH,7.3,5,0,0,0
CVE-2025-10126,,MEDIUM,6.4,3,0,0,0
CVE-2021-30147,,HIGH,8.8,6,0,0,4
CVE-2021-44696,,LOW,3.3,2,0,0,2
CVE-2023-27599,,HIGH,7.5,6,0,0,2
CVE-2024-6328,,CRITICAL,9.8,8,0,0,1
CVE-2025-25300,,MEDIUM,5.3,3,0,0,0
CVE-2020-7049,,HIGH,7.3,2,0,0,5
CVE-2020-12635,,MEDIUM,6.1,4,0,0,5
CVE-2022-2353,,MEDIUM,6.1,4,0,0,3
CVE-2024-28917,,MEDIUM,6.2,2,0,0,1
CVE-2024-41936,,HIGH,7.5,1,0,0,1
